hora,target_temp,temp_input,hum_input,bat_input,accion_luz,accion_fan,accion_riego,accion_sleep,solar_w,consumo_w,temp_output,bat_output,recompensa,estado_cpu
12.0,24.0,23.21,51.11,55.28,0,0,0,0,20.0,0.6,24.0,94.08,-0.0318,ACTIVE
13.0,24.0,23.93,49.99,94.08,0,0,0,0,19.02,0.6,24.46,100.0,-0.4891,ACTIVE
14.0,24.0,24.54,48.85,100.0,0,0,0,0,16.18,0.6,25.01,100.0,-1.0393,ACTIVE
15.0,24.0,25.06,47.7,100.0,0,0,0,0,11.76,0.6,25.52,100.0,-1.5535,ACTIVE
16.0,24.0,25.5,46.54,100.0,0,0,0,0,6.18,0.6,24.28,100.0,-0.3119,ACTIVE
17.0,24.0,24.38,45.4,100.0,0,0,0,0,0.0,0.6,23.36,98.8,-0.6739,ACTIVE
18.0,24.0,23.42,44.3,98.8,0,0,0,0,0.0,0.6,22.67,97.6,-1.3636,ACTIVE
19.0,24.0,22.61,43.22,97.6,0,0,0,0,0.0,0.6,21.99,96.4,-2.0382,ACTIVE
20.0,24.0,21.92,42.17,96.4,0,0,0,1,0.0,0.01,21.28,96.38,-2.7168,SLEEP
21.0,24.0,21.33,41.13,96.38,0,0,0,1,0.0,0.01,20.83,96.36,-3.1736,SLEEP
22.0,24.0,20.83,40.1,96.36,1,0,0,0,0.0,10.6,21.24,75.16,-3.2871,ACTIVE
23.0,24.0,21.2,38.86,75.16,0,0,0,1,0.0,0.01,20.72,75.14,-3.2783,SLEEP
0.0,24.0,20.72,37.84,75.14,1,0,1,0,0.0,15.6,21.03,43.94,-3.7459,ACTIVE
1.0,24.0,21.12,51.61,43.94,0,0,0,1,0.0,0.01,20.69,43.92,-3.314,SLEEP
2.0,24.0,20.65,50.59,43.92,1,0,0,0,0.0,10.6,21.07,22.72,-3.4628,ACTIVE
3.0,24.0,21.05,49.36,22.72,0,0,0,1,0.0,0.01,20.6,22.7,-3.401,SLEEP
4.0,24.0,20.59,48.34,22.7,1,0,0,0,0.0,10.6,21.05,1.5,-3.4765,ACTIVE
5.0,24.0,21.0,47.11,1.5,0,0,0,1,0.0,0.01,20.59,1.48,-3.4063,SLEEP
6.0,24.0,20.55,46.09,1.48,0,0,0,1,0.0,0.01,20.12,1.46,-3.8796,SLEEP
7.0,24.0,20.17,45.09,1.46,0,0,0,1,0.0,0.01,19.78,1.44,-4.217,SLEEP
8.0,24.0,19.85,44.09,1.44,0,0,0,1,6.18,0.01,19.58,13.78,-4.4251,SLEEP
9.0,24.0,19.57,43.11,13.78,0,0,0,1,11.76,0.01,19.27,37.27,-4.7305,SLEEP
10.0,24.0,19.33,42.13,37.27,1,0,0,0,16.18,10.6,21.43,48.43,-3.1001,ACTIVE
11.0,24.0,21.43,40.88,48.43,1,0,0,0,19.02,10.6,23.31,65.28,-1.2166,ACTIVE
12.0,24.0,23.22,39.59,65.28,0,0,1,0,20.0,5.6,23.89,94.08,-0.388,ACTIVE
13.0,24.0,23.94,53.47,94.08,0,0,0,0,19.02,0.6,24.48,100.0,-0.5139,ACTIVE
14.0,24.0,24.55,52.33,100.0,0,0,0,0,16.18,0.6,25.0,100.0,-1.0292,ACTIVE
15.0,24.0,25.06,51.18,100.0,0,1,0,0,11.76,2.6,24.31,100.0,-0.4445,ACTIVE
16.0,24.0,24.3,50.05,100.0,0,0,0,0,6.18,0.6,23.28,100.0,-0.7465,ACTIVE
17.0,24.0,23.36,48.95,100.0,0,0,0,0,0.0,0.6,22.55,98.8,-1.4773,ACTIVE
18.0,24.0,22.55,47.87,98.8,0,0,0,0,0.0,0.6,21.89,97.6,-2.1439,ACTIVE
19.0,24.0,21.87,46.82,97.6,1,0,0,0,0.0,10.6,22.08,76.4,-2.4513,ACTIVE
20.0,24.0,22.09,45.56,76.4,0,0,0,1,0.0,0.01,21.39,76.38,-2.6132,SLEEP
21.0,24.0,21.48,44.51,76.38,0,0,0,1,0.0,0.01,20.95,76.36,-3.0495,SLEEP
22.0,24.0,20.96,43.48,76.36,1,0,0,0,0.0,10.6,21.29,55.16,-3.2377,ACTIVE
23.0,24.0,21.31,42.24,55.16,0,0,0,1,0.0,0.01,20.73,55.14,-3.2681,SLEEP
0.0,24.0,20.82,41.22,55.14,1,0,0,0,0.0,10.6,21.2,33.94,-3.3253,ACTIVE
1.0,24.0,21.19,39.98,33.94,0,0,0,1,0.0,0.01,20.73,33.92,-3.2672,SLEEP
2.0,24.0,20.71,38.96,33.92,1,0,1,0,0.0,15.6,21.16,2.72,-3.6179,ACTIVE
3.0,24.0,21.11,52.73,2.72,0,0,0,1,0.0,0.01,20.72,2.7,-3.2779,SLEEP
4.0,24.0,20.64,51.71,2.7,0,0,0,1,0.0,0.01,20.26,2.68,-3.738,SLEEP
5.0,24.0,20.24,50.7,2.68,0,0,0,1,0.0,0.01,19.92,2.66,-4.0787,SLEEP
6.0,24.0,19.91,49.7,2.66,0,0,0,1,0.0,0.01,19.65,2.64,-4.3466,SLEEP
7.0,24.0,19.62,48.72,2.64,0,0,0,1,0.0,0.01,19.31,2.62,-4.6872,SLEEP
8.0,24.0,19.38,47.73,2.62,0,0,0,1,6.18,0.01,19.13,14.96,-4.8705,SLEEP
9.0,24.0,19.17,46.76,14.96,0,0,0,1,11.76,0.01,19.04,38.45,-4.9631,SLEEP
10.0,24.0,19.0,45.79,38.45,1,0,0,0,16.18,10.6,21.14,49.61,-3.3926,ACTIVE
11.0,24.0,21.15,44.55,49.61,1,0,0,0,19.02,10.6,23.06,66.46,-1.4706,ACTIVE
12.0,24.0,22.97,43.27,66.46,0,0,0,0,20.0,0.6,23.75,100.0,-0.2766,ACTIVE
13.0,24.0,23.73,42.15,100.0,0,0,0,0,19.02,0.6,24.46,100.0,-0.4859,ACTIVE
14.0,24.0,24.37,41.02,100.0,0,0,0,0,16.18,0.6,24.92,100.0,-0.9527,ACTIVE
15.0,24.0,24.91,39.88,100.0,0,0,1,0,11.76,5.6,25.46,100.0,-1.7384,ACTIVE
16.0,24.0,25.38,53.71,100.0,0,0,0,0,6.18,0.6,24.18,100.0,-0.2145,ACTIVE
17.0,24.0,24.27,52.59,100.0,0,0,0,0,0.0,0.6,23.29,98.8,-0.7388,ACTIVE
18.0,24.0,23.33,51.49,98.8,0,0,0,0,0.0,0.6,22.54,97.6,-1.4859,ACTIVE
19.0,24.0,22.53,50.41,97.6,0,0,0,0,0.0,0.6,21.78,96.4,-2.2544,ACTIVE
20.0,24.0,21.85,49.35,96.4,0,0,0,1,0.0,0.01,21.31,96.38,-2.6875,SLEEP
21.0,24.0,21.27,48.32,96.38,0,0,0,1,0.0,0.01,20.78,96.36,-3.2183,SLEEP
22.0,24.0,20.78,47.29,96.36,1,0,0,0,0.0,10.6,21.08,75.16,-3.4491,ACTIVE
23.0,24.0,21.16,46.06,75.16,1,1,1,0,0.0,17.6,20.21,39.96,-4.6716,ACTIVE
0.0,24.0,20.29,59.85,39.96,1,0,0,0,0.0,10.6,20.81,18.76,-3.7162,ACTIVE
1.0,24.0,20.75,58.63,18.76,0,0,0,1,0.0,0.01,20.42,18.74,-3.5758,SLEEP
2.0,24.0,20.33,57.62,18.74,0,0,0,1,0.0,0.01,20.02,18.72,-3.9816,SLEEP
3.0,24.0,19.98,56.62,18.72,0,0,0,1,0.0,0.01,19.59,18.7,-4.4057,SLEEP
4.0,24.0,19.69,55.63,18.7,0,0,0,1,0.0,0.01,19.43,18.68,-4.5727,SLEEP
5.0,24.0,19.43,54.64,18.68,0,0,0,1,0.0,0.01,19.3,18.66,-4.6986,SLEEP
6.0,24.0,19.22,53.67,18.66,0,0,0,1,0.0,0.01,19.05,18.64,-4.9476,SLEEP
7.0,24.0,19.04,52.7,18.64,0,0,0,1,0.0,0.01,18.88,18.62,-5.1217,SLEEP
8.0,24.0,18.88,51.73,18.62,0,0,0,1,6.18,0.01,18.78,30.96,-5.2181,SLEEP
9.0,24.0,18.75,50.77,30.96,1,0,0,0,11.76,10.6,19.4,33.27,-5.1279,ACTIVE
10.0,24.0,19.44,49.58,33.27,1,0,0,0,16.18,10.6,21.48,44.43,-3.0516,ACTIVE
11.0,24.0,21.52,48.34,44.43,1,0,0,0,19.02,10.6,23.36,61.28,-1.1747,ACTIVE
12.0,24.0,23.29,47.04,61.28,0,0,0,0,20.0,0.6,23.99,100.0,-0.0403,ACTIVE
13.0,24.0,24.0,45.92,100.0,0,0,0,0,19.02,0.6,24.56,100.0,-0.5936,ACTIVE
14.0,24.0,24.6,44.78,100.0,0,0,0,0,16.18,0.6,25.09,100.0,-1.1199,ACTIVE
15.0,24.0,25.11,43.63,100.0,0,0,0,0,11.76,0.6,25.64,100.0,-1.6703,ACTIVE
16.0,24.0,25.54,42.46,100.0,0,0,0,0,6.18,0.6,24.42,100.0,-0.4498,ACTIVE
17.0,24.0,24.41,41.33,100.0,0,0,0,0,0.0,0.6,23.39,98.8,-0.6429,ACTIVE
18.0,24.0,23.45,40.23,98.8,0,0,0,0,0.0,0.6,22.68,97.6,-1.3465,ACTIVE
19.0,24.0,22.63,39.15,97.6,0,0,1,0,0.0,5.6,21.99,86.4,-2.2907,ACTIVE
20.0,24.0,21.94,53.09,86.4,0,0,0,1,0.0,0.01,21.36,86.38,-2.6439,SLEEP
21.0,24.0,21.35,52.05,86.38,0,0,0,1,0.0,0.01,20.83,86.36,-3.1681,SLEEP
22.0,24.0,20.84,51.02,86.36,1,0,0,0,0.0,10.6,21.14,65.16,-3.3877,ACTIVE
23.0,24.0,21.22,49.79,65.16,0,0,0,1,0.0,0.01,20.76,65.14,-3.2434,SLEEP
0.0,24.0,20.74,48.77,65.14,1,0,0,0,0.0,10.6,21.06,43.94,-3.4733,ACTIVE
1.0,24.0,21.13,47.53,43.94,0,0,0,1,0.0,0.01,20.67,43.92,-3.3338,SLEEP
2.0,24.0,20.66,46.51,43.92,0,1,0,0,0.0,2.6,19.06,38.72,-5.0725,ACTIVE
3.0,24.0,19.06,45.54,38.72,1,0,0,0,0.0,10.6,19.7,17.52,-4.8291,ACTIVE
4.0,24.0,19.7,44.35,17.52,0,0,0,1,0.0,0.01,19.51,17.5,-4.4893,SLEEP
5.0,24.0,19.44,43.37,17.5,0,0,0,1,0.0,0.01,19.18,17.48,-4.8241,SLEEP
6.0,24.0,19.23,42.39,17.48,0,0,0,1,0.0,0.01,19.02,17.46,-4.9803,SLEEP
7.0,24.0,19.04,41.42,17.46,0,0,0,1,0.0,0.01,18.89,17.44,-5.1119,SLEEP
8.0,24.0,18.89,40.45,17.44,0,0,0,1,6.18,0.01,18.83,29.78,-5.1738,SLEEP
9.0,24.0,18.75,39.49,29.78,1,0,1,0,11.76,15.6,19.5,22.09,-5.2812,ACTIVE
10.0,24.0,19.44,53.3,22.09,1,0,0,0,16.18,10.6,21.61,33.25,-2.9184,ACTIVE
11.0,24.0,21.52,52.06,33.25,1,0,0,0,19.02,10.6,23.36,50.1,-1.1699,ACTIVE
12.0,24.0,23.3,50.76,50.1,0,0,0,0,20.0,0.6,23.96,88.9,-0.0687,ACTIVE
13.0,24.0,24.0,49.64,88.9,0,0,0,0,19.02,0.6,24.7,100.0,-0.7311,ACTIVE
14.0,24.0,24.6,48.5,100.0,0,0,0,0,16.18,0.6,25.04,100.0,-1.0709,ACTIVE
15.0,24.0,25.11,47.35,100.0,0,0,0,0,11.76,0.6,25.51,100.0,-1.5435,ACTIVE
16.0,24.0,25.54,46.18,100.0,0,0,0,0,6.18,0.6,24.42,100.0,-0.4515,ACTIVE
17.0,24.0,24.41,45.05,100.0,0,0,0,0,0.0,0.6,23.42,98.8,-0.6148,ACTIVE
18.0,24.0,23.45,43.95,98.8,0,0,0,0,0.0,0.6,22.67,97.6,-1.3572,ACTIVE
19.0,24.0,22.63,42.87,97.6,0,0,0,0,0.0,0.6,21.88,96.4,-2.145,ACTIVE
20.0,24.0,21.94,41.81,96.4,0,0,0,1,0.0,0.01,21.26,96.38,-2.7442,SLEEP
21.0,24.0,21.35,40.77,96.38,0,0,0,1,0.0,0.01,20.89,96.36,-3.1141,SLEEP
22.0,24.0,20.85,39.74,96.36,1,0,1,0,0.0,15.6,21.2,65.16,-3.5842,ACTIVE
23.0,24.0,21.22,53.51,65.16,0,0,0,1,0.0,0.01,20.8,65.14,-3.2005,SLEEP
0.0,24.0,20.74,52.49,65.14,1,0,0,0,0.0,10.6,21.12,43.94,-3.4055,ACTIVE
1.0,24.0,21.13,51.25,43.94,1,0,1,0,0.0,15.6,21.46,12.74,-3.3182,ACTIVE
2.0,24.0,21.46,65.01,12.74,0,0,0,1,0.0,0.01,20.98,12.72,-3.0179,SLEEP
3.0,24.0,20.94,63.98,12.72,0,0,0,1,0.0,0.01,20.53,12.7,-3.4721,SLEEP
4.0,24.0,20.5,62.96,12.7,0,0,0,1,0.0,0.01,20.12,12.68,-3.8838,SLEEP
5.0,24.0,20.12,61.96,12.68,0,0,0,1,0.0,0.01,19.77,12.66,-4.2284,SLEEP
6.0,24.0,19.8,60.97,12.66,0,0,0,1,0.0,0.01,19.56,12.64,-4.4368,SLEEP
7.0,24.0,19.53,59.98,12.64,0,0,0,1,0.0,0.01,19.37,12.62,-4.6264,SLEEP
8.0,24.0,19.3,59.0,12.62,0,0,0,1,6.18,0.01,19.08,24.96,-4.9164,SLEEP
9.0,24.0,19.11,58.03,24.96,1,0,0,0,11.76,10.6,19.79,27.27,-4.7444,ACTIVE
10.0,24.0,19.74,56.84,27.27,1,0,0,0,16.18,10.6,21.86,38.43,-2.6749,ACTIVE
11.0,24.0,21.78,55.58,38.43,0,0,1,0,19.02,5.6,22.76,65.28,-1.5171,ACTIVE
12.0,24.0,22.71,69.5,65.28,0,0,0,0,20.0,0.6,23.43,100.0,-0.6038,ACTIVE
13.0,24.0,23.51,68.4,100.0,0,0,0,0,19.02,0.6,24.26,100.0,-0.285,ACTIVE
14.0,24.0,24.18,67.27,100.0,0,0,0,0,16.18,0.6,24.79,100.0,-0.8222,ACTIVE
15.0,24.0,24.75,66.13,100.0,0,0,0,0,11.76,0.6,25.15,100.0,-1.1796,ACTIVE
16.0,24.0,25.24,64.97,100.0,0,0,0,0,6.18,0.6,24.11,100.0,-0.143,ACTIVE
17.0,24.0,24.15,63.85,100.0,0,0,0,0,0.0,0.6,23.16,98.8,-0.8697,ACTIVE
18.0,24.0,23.23,62.75,98.8,0,0,0,0,0.0,0.6,22.46,97.6,-1.5703,ACTIVE
19.0,24.0,22.45,61.68,97.6,0,0,0,0,0.0,0.6,21.71,96.4,-2.3165,ACTIVE
20.0,24.0,21.78,60.62,96.4,1,0,1,0,0.0,15.6,21.96,65.2,-2.8209,ACTIVE
21.0,24.0,22.01,74.36,65.2,0,0,0,1,0.0,0.01,21.4,65.18,-2.5979,SLEEP
22.0,24.0,21.41,73.32,65.18,0,0,0,1,0.0,0.01,20.98,65.16,-3.0216,SLEEP
23.0,24.0,20.9,72.29,65.16,1,0,0,0,0.0,10.6,21.22,43.96,-3.3082,ACTIVE
0.0,24.0,21.26,71.05,43.96,0,0,0,1,0.0,0.01,20.69,43.94,-3.3111,SLEEP
1.0,24.0,20.77,70.03,43.94,1,0,0,0,0.0,10.6,21.26,22.74,-3.2741,ACTIVE
2.0,24.0,21.16,68.8,22.74,0,0,0,1,0.0,0.01,20.78,22.72,-3.2234,SLEEP
3.0,24.0,20.68,67.78,22.72,1,0,0,0,0.0,10.6,21.07,1.52,-3.4567,ACTIVE
4.0,24.0,21.08,66.54,1.52,0,0,0,1,0.0,0.01,20.72,1.5,-3.281,SLEEP
5.0,24.0,20.62,65.53,1.5,0,0,0,1,0.0,0.01,20.15,1.48,-3.8525,SLEEP
6.0,24.0,20.23,64.52,1.48,0,0,0,1,0.0,0.01,19.86,1.46,-4.136,SLEEP
7.0,24.0,19.89,63.52,1.46,0,0,0,1,0.0,0.01,19.65,1.44,-4.3518,SLEEP
8.0,24.0,19.61,62.53,1.44,1,1,0,0,6.18,12.6,19.05,0.0,-5.5804,ACTIVE
9.0,24.0,18.97,61.36,0.0,0,0,0,1,11.76,0.01,18.89,23.49,-105.1116,DEAD
10.0,24.0,18.82,60.4,23.49,1,0,0,0,16.18,10.6,21.05,34.65,-3.4758,ACTIVE
11.0,24.0,21.0,59.17,34.65,1,0,0,0,19.02,10.6,22.91,51.49,-1.6205,ACTIVE
12.0,24.0,22.85,57.88,51.49,0,0,0,0,20.0,0.6,23.56,90.29,-0.4702,ACTIVE
13.0,24.0,23.62,56.78,90.29,0,0,0,0,19.02,0.6,24.33,100.0,-0.3596,ACTIVE
14.0,24.0,24.28,55.65,100.0,0,0,0,0,16.18,0.6,24.87,100.0,-0.9029,ACTIVE
15.0,24.0,24.84,54.5,100.0,0,0,0,0,11.76,0.6,25.23,100.0,-1.2607,ACTIVE
16.0,24.0,25.31,53.34,100.0,0,0,0,0,6.18,0.6,24.12,100.0,-0.1524,ACTIVE
17.0,24.0,24.21,52.22,100.0,0,0,0,0,0.0,0.6,23.19,98.8,-0.841,ACTIVE
18.0,24.0,23.28,51.12,98.8,0,0,0,0,0.0,0.6,22.42,97.6,-1.6137,ACTIVE
19.0,24.0,22.49,50.04,97.6,0,0,0,0,0.0,0.6,21.78,96.4,-2.2482,ACTIVE
20.0,24.0,21.82,48.99,96.4,0,0,0,1,0.0,0.01,21.18,96.38,-2.8163,SLEEP
21.0,24.0,21.24,47.95,96.38,0,0,0,1,0.0,0.01,20.83,96.36,-3.1678,SLEEP
22.0,24.0,20.76,46.93,96.36,1,0,0,0,0.0,10.6,21.14,75.16,-3.3858,ACTIVE
23.0,24.0,21.14,45.69,75.16,0,0,0,1,0.0,0.01,20.61,75.14,-3.3954,SLEEP
0.0,24.0,20.67,44.67,75.14,1,0,0,0,0.0,10.6,21.16,53.94,-3.3698,ACTIVE
1.0,24.0,21.07,43.44,53.94,0,0,0,1,0.0,0.01,20.57,53.92,-3.4308,SLEEP
2.0,24.0,20.61,42.42,53.92,1,0,0,0,0.0,10.6,21.08,32.72,-3.4501,ACTIVE
3.0,24.0,21.02,41.19,32.72,0,0,0,1,0.0,0.01,20.48,32.7,-3.5192,SLEEP
4.0,24.0,20.57,40.18,32.7,1,0,0,0,0.0,10.6,20.93,11.5,-3.6036,ACTIVE
5.0,24.0,20.98,38.95,11.5,0,0,0,1,0.0,0.01,20.57,11.48,-3.4315,SLEEP
6.0,24.0,20.53,37.93,11.48,0,0,0,1,0.0,0.01,20.22,11.46,-3.7774,SLEEP
7.0,24.0,20.15,36.93,11.46,0,0,0,1,0.0,0.01,19.75,11.44,-4.2516,SLEEP
8.0,24.0,19.83,35.93,11.44,0,0,0,1,6.18,0.01,19.51,23.78,-4.4914,SLEEP
9.0,24.0,19.56,34.94,23.78,1,0,1,0,11.76,15.6,20.1,16.09,-4.6835,ACTIVE
10.0,24.0,20.12,48.74,16.09,0,0,0,1,16.18,0.01,21.26,48.43,-2.7437,SLEEP
11.0,24.0,21.3,47.7,48.43,1,0,0,0,19.02,10.6,23.14,65.28,-1.3936,ACTIVE
12.0,24.0,23.11,46.41,65.28,0,0,0,0,20.0,0.6,23.88,100.0,-0.1526,ACTIVE
13.0,24.0,23.84,45.29,100.0,0,0,0,0,19.02,0.6,24.49,100.0,-0.52,ACTIVE
14.0,24.0,24.47,44.16,100.0,0,0,0,0,16.18,0.6,24.96,100.0,-0.9918,ACTIVE
15.0,24.0,25.0,43.01,100.0,0,0,0,0,11.76,0.6,25.48,100.0,-1.5063,ACTIVE
16.0,24.0,25.45,41.85,100.0,0,0,0,0,6.18,0.6,24.32,100.0,-0.3526,ACTIVE
17.0,24.0,24.33,40.72,100.0,0,0,0,0,0.0,0.6,23.41,98.8,-0.6199,ACTIVE
18.0,24.0,23.38,39.61,98.8,0,0,1,0,0.0,5.6,22.48,87.6,-1.7977,ACTIVE
19.0,24.0,22.57,53.54,87.6,1,0,0,0,0.0,10.6,22.76,66.4,-1.7653,ACTIVE
20.0,24.0,22.69,52.26,66.4,0,0,0,1,0.0,0.01,21.97,66.38,-2.0256,SLEEP
21.0,24.0,21.98,51.2,66.38,0,0,0,1,0.0,0.01,21.44,66.36,-2.5653,SLEEP
22.0,24.0,21.39,50.16,66.36,0,0,0,1,0.0,0.01,20.86,66.34,-3.1381,SLEEP
23.0,24.0,20.88,49.13,66.34,1,0,0,0,0.0,10.6,21.18,45.14,-3.3523,ACTIVE
0.0,24.0,21.25,47.89,45.14,0,0,0,1,0.0,0.01,20.68,45.12,-3.3209,SLEEP
1.0,24.0,20.76,46.87,45.12,1,0,0,0,0.0,10.6,21.13,23.92,-3.4026,ACTIVE
2.0,24.0,21.15,45.63,23.92,0,0,0,1,0.0,0.01,20.58,23.9,-3.42,SLEEP
3.0,24.0,20.67,44.61,23.9,1,0,0,0,0.0,10.6,21.06,2.7,-3.4685,ACTIVE
4.0,24.0,21.07,43.38,2.7,0,0,0,1,0.0,0.01,20.68,2.68,-3.3175,SLEEP
5.0,24.0,20.61,42.36,2.68,0,0,0,1,0.0,0.01,20.18,2.66,-3.8252,SLEEP
6.0,24.0,20.22,41.36,2.66,0,0,0,1,0.0,0.01,19.98,2.64,-4.0236,SLEEP
7.0,24.0,19.89,40.36,2.64,0,0,0,1,0.0,0.01,19.52,2.62,-4.4781,SLEEP
8.0,24.0,19.6,39.37,2.62,0,0,0,1,6.18,0.01,19.39,14.96,-4.6092,SLEEP
9.0,24.0,19.36,38.39,14.96,0,0,0,1,11.76,0.01,19.07,38.45,-4.9315,SLEEP
10.0,24.0,19.16,37.42,38.45,1,0,1,0,16.18,15.6,21.38,39.61,-3.3972,ACTIVE
11.0,24.0,21.29,51.18,39.61,1,0,0,0,19.02,10.6,23.03,56.46,-1.4966,ACTIVE
12.0,24.0,23.09,49.89,56.46,0,0,0,0,20.0,0.6,23.84,95.26,-0.1907,ACTIVE
13.0,24.0,23.83,48.77,95.26,0,0,0,0,19.02,0.6,24.52,100.0,-0.5468,ACTIVE
14.0,24.0,24.45,47.64,100.0,0,0,0,0,16.18,0.6,25.04,100.0,-1.0709,ACTIVE
15.0,24.0,24.99,46.49,100.0,0,0,0,0,11.76,0.6,25.46,100.0,-1.4874,ACTIVE
16.0,24.0,25.44,45.32,100.0,0,0,0,0,6.18,0.6,24.42,100.0,-0.4492,ACTIVE
17.0,24.0,24.32,44.19,100.0,0,0,0,0,0.0,0.6,23.38,98.8,-0.6479,ACTIVE
18.0,24.0,23.37,43.09,98.8,0,0,0,0,0.0,0.6,22.49,97.6,-1.5401,ACTIVE
19.0,24.0,22.57,42.02,97.6,0,0,0,0,0.0,0.6,21.81,96.4,-2.2209,ACTIVE
20.0,24.0,21.88,40.96,96.4,0,0,0,1,0.0,0.01,21.36,96.38,-2.6425,SLEEP
21.0,24.0,21.3,39.92,96.38,0,0,0,1,0.0,0.01,20.71,96.36,-3.292,SLEEP
22.0,24.0,20.81,38.9,96.36,1,0,1,0,0.0,15.6,21.11,65.16,-3.6701,ACTIVE
23.0,24.0,21.18,52.66,65.16,0,0,0,1,0.0,0.01,20.63,65.14,-3.3709,SLEEP
0.0,24.0,20.71,51.64,65.14,0,0,0,1,0.0,0.01,20.3,65.12,-3.6989,SLEEP
1.0,24.0,20.3,50.63,65.12,1,0,0,0,0.0,10.6,20.66,43.92,-3.8656,ACTIVE
2.0,24.0,20.76,49.41,43.92,1,0,0,0,0.0,10.6,21.22,22.72,-3.3143,ACTIVE
3.0,24.0,21.14,48.17,22.72,0,0,0,1,0.0,0.01,20.66,22.7,-3.3379,SLEEP
4.0,24.0,20.67,47.15,22.7,1,0,0,0,0.0,10.6,20.98,1.5,-3.5475,ACTIVE
5.0,24.0,21.07,45.92,1.5,0,0,0,1,0.0,0.01,20.59,1.48,-3.4104,SLEEP
6.0,24.0,20.61,44.9,1.48,0,0,0,1,0.0,0.01,20.22,1.46,-3.7841,SLEEP
7.0,24.0,20.22,43.9,1.46,0,0,0,1,0.0,0.01,19.8,1.44,-4.2002,SLEEP
8.0,24.0,19.89,42.9,1.44,0,0,0,1,6.18,0.01,19.63,13.78,-4.3729,SLEEP
9.0,24.0,19.6,41.91,13.78,0,0,0,1,11.76,0.01,19.4,37.27,-4.5957,SLEEP
10.0,24.0,19.36,40.93,37.27,1,0,0,0,16.18,10.6,21.48,48.43,-3.0525,ACTIVE
11.0,24.0,21.46,39.69,48.43,1,0,1,0,19.02,15.6,23.24,55.28,-1.5396,ACTIVE
12.0,24.0,23.24,53.39,55.28,0,0,0,0,20.0,0.6,24.01,94.08,-0.042,ACTIVE
13.0,24.0,23.95,52.27,94.08,0,0,0,0,19.02,0.6,24.59,100.0,-0.6213,ACTIVE
14.0,24.0,24.56,51.14,100.0,0,0,0,0,16.18,0.6,25.09,100.0,-1.1166,ACTIVE
15.0,24.0,25.08,49.98,100.0,0,0,0,0,11.76,0.6,25.5,100.0,-1.5309,ACTIVE
16.0,24.0,25.51,48.82,100.0,0,0,0,0,6.18,0.6,24.37,100.0,-0.4004,ACTIVE
17.0,24.0,24.39,47.69,100.0,0,0,0,0,0.0,0.6,23.41,98.8,-0.6208,ACTIVE
18.0,24.0,23.43,46.58,98.8,0,0,0,0,0.0,0.6,22.58,97.6,-1.4524,ACTIVE
19.0,24.0,22.62,45.5,97.6,0,0,0,0,0.0,0.6,21.87,96.4,-2.1562,ACTIVE
20.0,24.0,21.92,44.45,96.4,0,0,0,1,0.0,0.01,21.37,96.38,-2.6287,SLEEP
21.0,24.0,21.33,43.41,96.38,0,0,0,1,0.0,0.01,20.75,96.36,-3.248,SLEEP
22.0,24.0,20.83,42.38,96.36,1,0,1,0,0.0,15.6,21.22,65.16,-3.5596,ACTIVE
23.0,24.0,21.21,56.15,65.16,0,0,0,1,0.0,0.01,20.74,65.14,-3.2605,SLEEP
0.0,24.0,20.73,55.12,65.14,1,0,0,0,0.0,10.6,21.04,43.94,-3.487,ACTIVE
1.0,24.0,21.12,53.89,43.94,0,0,0,1,0.0,0.01,20.68,43.92,-3.3166,SLEEP
2.0,24.0,20.65,52.87,43.92,1,0,0,0,0.0,10.6,21.13,22.72,-3.4032,ACTIVE
3.0,24.0,21.05,51.64,22.72,0,0,0,1,0.0,0.01,20.69,22.7,-3.3116,SLEEP
4.0,24.0,20.6,50.62,22.7,1,0,0,0,0.0,10.6,20.98,1.5,-3.5538,ACTIVE
5.0,24.0,21.01,49.39,1.5,0,0,0,1,0.0,0.01,20.5,1.48,-3.5029,SLEEP
6.0,24.0,20.56,48.37,1.48,0,0,0,1,0.0,0.01,20.12,1.46,-3.8839,SLEEP
7.0,24.0,20.17,47.37,1.46,0,0,0,1,0.0,0.01,19.92,1.44,-4.0854,SLEEP
8.0,24.0,19.85,46.37,1.44,0,0,0,1,6.18,0.01,19.62,13.78,-4.3789,SLEEP
9.0,24.0,19.57,45.39,13.78,0,0,0,1,11.76,0.01,19.4,37.27,-4.6053,SLEEP
10.0,24.0,19.33,44.41,37.27,1,0,0,0,16.18,10.6,21.53,48.43,-3.0014,ACTIVE
11.0,24.0,21.43,43.16,48.43,1,0,0,0,19.02,10.6,23.24,65.28,-1.2887,ACTIVE
12.0,24.0,23.22,41.87,65.28,0,0,0,0,20.0,0.6,23.84,100.0,-0.1889,ACTIVE
13.0,24.0,23.94,40.75,100.0,0,0,0,0,19.02,0.6,24.61,100.0,-0.6414,ACTIVE
14.0,24.0,24.55,39.61,100.0,0,0,1,0,16.18,5.6,25.0,100.0,-1.2797,ACTIVE
15.0,24.0,25.06,53.46,100.0,0,0,0,0,11.76,0.6,25.47,100.0,-1.4959,ACTIVE
16.0,24.0,25.5,52.3,100.0,0,0,0,0,6.18,0.6,24.28,100.0,-0.3097,ACTIVE
17.0,24.0,24.38,51.16,100.0,0,0,0,0,0.0,0.6,23.43,98.8,-0.595,ACTIVE
